contract_number,county,num_counties,multi_county,work_type,project_description,project_length,project_length_unit,has_grading,has_drainage,has_bridge,has_retaining_wall,has_signals,has_guardrail,has_milling,has_widening,is_interstate,is_us_route,is_state_route
CNN719,COFFEE AND FRANKLIN,2,True,Maintenance,THE MOWING AND LITTER REMOVAL ON VARIOUS STATE ROUTES.,254.45,MILES,False,False,False,False,False,False,False,False,False,False,False
CNN718,"COCKE, HAMBLEN, JEFFERSON, AND SEVIER",4,True,Maintenance,THE MOWING ON VARIOUS STATE ROUTES.,327.25,MILES,False,False,False,False,False,False,False,False,False,False,False
CNN723,DAVIDSON AND WILLIAMSON,2,True,Maintenance,THE MOWING AND LITTER REMOVAL ON VARIOUS INTERSTATE AND STATE ROUTES.,194.3,MILES,False,False,False,False,False,False,False,False,False,False,False
CNN724,"DICKSON, HICKMAN, AND HUMPHREYS",3,True,Maintenance,THE MOWING AND LITTER REMOVAL ON VARIOUS STATE ROUTES.,377.74,MILES,False,False,False,False,False,False,False,False,False,False,False
CNN717,"CLAY, DEKALB, JACKSON, OVERTON, PUTNAM, SMITH, AND WHITE",7,True,Maintenance,THE MOWING AND LITTER REMOVAL ON VARIOUS STATE ROUTES.,502.39,MILES,False,False,False,False,False,False,False,False,False,False,False
CNV726,"DYER, GIBSON, LAKE, AND OBION",4,True,Maintenance,THE MOWING AND LITTER REMOVAL ON VARIOUS INTERSTATE AND STATE ROUTES.,599.31,MILES,False,False,False,False,False,False,False,False,False,False,False
CNN716,"CLAY, CUMBERLAND, FENTRESS, OVERTON, AND PICKETT",5,True,Maintenance,THE MOWING AND LITTER REMOVAL ON VARIOUS STATE ROUTES.,418.27,MILES,False,False,False,False,False,False,False,False,False,False,False
CNV725,"DICKSON, HICKMAN, RUTHERFORD, AND WILLIAMSON",4,True,Maintenance,THE SWATH MOWING AND LITTER REMOVAL ON I-840.,53.05,MILES,False,False,False,False,False,False,False,False,True,False,False
CNN725,"DYER, GIBSON, LAKE, AND OBION",4,True,Maintenance,THE MOWING AND LITTER REMOVAL ON VARIOUS INTERSTATE AND STATE ROUTES.,581.35,MILES,False,False,False,False,False,False,False,False,False,False,False
CNN726,"FAYETTE, HAYWOOD, AND MADISON",3,True,Maintenance,THE SWATH MOWING AND LITTER REMOVAL ON I-40.,52.95,MILES,False,False,False,False,False,False,False,False,True,False,False
CNN727,"FAYETTE, LAUDERDALE, SHELBY, AND TIPTON",4,True,Maintenance,THE MOWING AND LITTER REMOVAL ON VARIOUS INTERSTATE AND STATE ROUTES.,559.3,MILES,False,False,False,False,False,False,False,False,False,False,False
CNV724,"DICKSON, HICKMAN, AND HUMPHREYS",3,True,Maintenance,THE MOWING AND LITTER REMOVAL ON VARIOUS STATE ROUTES.,371.46,MILES,False,False,False,False,False,False,False,False,False,False,False
CNN728,GILES AND LAWRENCE,2,True,Maintenance,THE MOWING AND LITTER REMOVAL ON VARIOUS STATE ROUTES.,244.13,MILES,False,False,False,False,False,False,False,False,False,False,False
CNQ903,"CHESTER, HARDEMAN, HARDIN, AND MCNAIRY",4,True,Maintenance,THE MOWING AND LITTER REMOVAL ON VARIOUS STATE ROUTES.,547.42,MILES,False,False,False,False,False,False,False,False,False,False,False
CNN729,"GILES, MARSHALL, AND MAURY",3,True,Maintenance,THE MOWING AND LITTER REMOVAL ON VARIOUS INTERSTATE AND STATE ROUTES.,57.47,MILES,False,False,False,False,False,False,False,False,False,False,False
CNN731,HAMILTON,1,False,Maintenance,THE MOWING ON VARIOUS INTERSTATE AND STATE ROUTES.,69.48,MILES,False,False,False,False,False,False,False,False,False,False,False
CNN732,"HAMILTON, MEIGS, AND RHEA",3,True,Maintenance,THE MOWING AND LITTER REMOVAL ON VARIOUS STATE ROUTES.,186.48,MILES,False,False,False,False,False,False,False,False,False,False,False
CNN715,"CHESTER, HARDEMAN, HARDIN, AND MCNAIRY",4,True,Maintenance,THE MOWING AND LITTER REMOVAL ON VARIOUS STATE ROUTES.,547.42,MILES,False,False,False,False,False,False,False,False,False,False,False
CNN733,"HOUSTON, MONTGOMERY, AND STEWART",3,True,Maintenance,THE MOWING ON VARIOUS STATE ROUTES.,323.61,MILES,False,False,False,False,False,False,False,False,False,False,False
CNN734,"LAWRENCE, LEWIS, AND WAYNE",3,True,Maintenance,THE MOWING ON VARIOUS STATE ROUTES.,202.14,MILES,False,False,False,False,False,False,False,False,False,False,False
CNN735,"LEWIS, PERRY, AND WAYNE",3,True,Maintenance,THE MOWING AND LITTER REMOVAL ON VARIOUS STATE ROUTES.,170.76,MILES,False,False,False,False,False,False,False,False,False,False,False
CNN736,"MACON, SMITH, AND TROUSDALE",3,True,Maintenance,THE MOWING ON VARIOUS STATE ROUTES.,249.0,MILES,False,False,False,False,False,False,False,False,False,False,False
CNN737,MAURY,1,False,Maintenance,THE MOWING AND LITTER REMOVAL ON VARIOUS STATE ROUTES.,208.88,MILES,False,False,False,False,False,False,False,False,False,False,False
CNN738,"RUTHERFORD, SUMNER, AND WILSON",3,True,Maintenance,THE MOWING AND LITTER REMOVAL ON VARIOUS STATE ROUTES.,390.85,MILES,False,False,False,False,False,False,False,False,False,False,False
CNN739,RUTHERFORD AND WILLIAMSON,2,True,Maintenance,THE MOWING ON VARIOUS STATE ROUTES.,134.52,MILES,False,False,False,False,False,False,False,False,False,False,False
CNN714,"CHEATHAM, MONTGOMERY, ROBERTSON, AND SUMNER",4,True,Maintenance,THE MOWING AND LITTER REMOVAL ON VARIOUS INTERSTATE AND STATE ROUTES.,296.11,MILES,False,False,False,False,False,False,False,False,False,False,False
CNN740,WILLIAMSON,1,False,Maintenance,THE MOWING ON VARIOUS STATE ROUTES.,168.87,MILES,False,False,False,False,False,False,False,False,False,False,False
CNV727,"FAYETTE, HAYWOOD, AND MADISON",3,True,Maintenance,THE SWATH MOWING AND LITTER REMOVAL ON I-40.,52.95,MILES,False,False,False,False,False,False,False,False,True,False,False
CNV728,"FAYETTE, LAUDERDALE, SHELBY, AND TIPTON",4,True,Maintenance,THE MOWING AND LITTER REMOVAL ON VARIOUS INTERSTATE AND STATE ROUTES.,557.91,MILES,False,False,False,False,False,False,False,False,False,False,False
CNN730,"GREENE, HAMBLEN, HANCOCK, AND HAWKINS",4,True,Maintenance,THE MOWING ON VARIOUS STATE ROUTES.,455.68,MILES,False,False,False,False,False,False,False,False,False,False,False
CNQ910,"CLAY, CUMBERLAND, FENTRESS, OVERTON, AND PICKETT",5,True,Maintenance,THE MOWING ON VARIOUS STATE ROUTES.,418.27,MILES,False,False,False,False,False,False,False,False,False,False,False
CNN721,"CROCKETT, DECATUR, HAYWOOD, HENDERSON, AND MADISON",5,True,Maintenance,THE MOWING AND LITTER REMOVAL ON VAROUS STATE ROUTES.,602.22,MILES,False,False,False,False,False,False,False,False,False,False,False
CNQ906,"FAYETTE, LAUDERDALE, SHELBY, AND TIPTON",4,True,Maintenance,THE MOWING AND LITTER REMOVAL ON VARIOUS INTERSTATE AND STATE ROUTES.,555.13,MILES,False,False,False,False,False,False,False,False,False,False,False
CNQ915,"DAVIDSON, MONTGOMERY, ROBERTSON, SUMNER, WILLIAMSON, AND WILSON",6,True,Maintenance,THE SWEEPING AND DRAIN CLEANING ON VARIOUS INTERSTATE AND STATE ROUTES.,0.0,MILES,False,True,False,False,False,False,False,False,False,False,False
CNQ904,DAVIDSON,1,False,Maintenance,THE MOWING AND LITTER REMOVAL ON I-440.,7.6,MILES,False,False,False,False,False,False,False,False,True,False,False
CNQ909,RUTHERFORD AND WILLIAMSON,2,True,Maintenance,THE MOWING ON VARIOUS STATE ROUTES.,134.52,MILES,False,False,False,False,False,False,False,False,False,False,False
CNQ908,MAURY,1,False,Maintenance,THE MOWING AND LITTER REMOVAL ON VARIOUS STATE ROUTES.,208.88,MILES,False,False,False,False,False,False,False,False,False,False,False
CNQ907,LINCOLN AND MOORE,2,True,Maintenance,THE MOWING ON VARIOUS STATE ROUTES.,217.99,MILES,False,False,False,False,False,False,False,False,False,False,False
CNV721,DAVIDSON,1,False,Maintenance,THE MOWING AND LITTER REMOVAL ON I-440.,7.6,MILES,False,False,False,False,False,False,False,False,True,False,False
CNQ905,DAVIDSON,1,False,Maintenance,THE MOWING ON VARIOUS STATE ROUTES.,190.19,MILES,False,False,False,False,False,False,False,False,False,False,False
CNV720,"CROCKETT, DECATUR, HAYWOOD, HENDERSON, AND MADISON",5,True,Maintenance,THE MOWING AND LITTER REMOVAL ON VARIOUS STATE ROUTES.,597.22,MILES,False,False,False,False,False,False,False,False,False,False,False
CNQ911,"CLAY, DEKALB, JACKSON, OVERTON, PUTNAM, SMITH, AND WHITE",7,True,Maintenance,THE MOWING ON VARIOUS STATE ROUTES.,502.3,MILES,False,False,False,False,False,False,False,False,False,False,False
CNV718,COFFEE AND FRANKLIN,2,True,Maintenance,THE MOWING AND LITTER REMOVAL ON VARIOUS STATE ROUTES.,253.9,MILES,False,False,False,False,False,False,False,False,False,False,False
CNV719,"COFFEE, GRUNDY, HAMILTON, AND MARION",4,True,Maintenance,THE SWATH MOWING AND LITTER REMOVAL ON VARIOUS INTERSTATE ROUTES.,69.97,MILES,False,False,False,False,False,False,False,False,False,False,False
CNT014,KNOX,1,False,New Construction/Reconstruction,"THE GRADING, DRAINAGE, CONSTRUCTION OF TWO (2) BRIDGES AND PAVING ON U.S. 11 (S.R. 1) OVER THE NORFOLK SOUTHERN RAILROAD IN KNOXVILLE (L.M. 19.47), INCLUDING RETAINING WALLS AND LIGHTING.",0.234,MILES,True,True,True,True,False,False,False,False,False,True,True
CNX339,MONROE,1,False,New Construction/Reconstruction,"THE CONSTRUCTION OF A CONCRETE BOX CULVERT ON S.R. 360 (L.M. 17.8), INCLUDING GRADING, DRAINAGE, AND PAVING.",0.056,MILES,True,True,False,False,False,False,False,False,False,False,True
CNX338,MAURY,1,False,New Construction/Reconstruction,"THE CONSTRUCTION OF A CONCRETE I-BEAM BRIDGE ON S.R. 243 (NORTH MAIN STREET) OVER SUGAR CREEK (L.M. 2.06), INCLUDING GRADING, DRAINAGE, AND PAVING.",0.182,MILES,True,True,True,False,False,False,False,False,False,False,True
CNX346,MARION,1,False,New Construction/Reconstruction,"THE CONSTRUCTION OF A CONCRETE BOX BRIDGE ON ORME ROAD OVER DRY CREEK (L.M. 0.58), INCLUDING GRADING, DRAINAGE, AND PAVING.",0.113,MILES,True,True,True,False,False,False,False,False,False,False,False
CNN304,HAMILTON,1,False,New Construction/Reconstruction,"THE IMPROVEMENT OF THE INTERSECTION ON S.R. 317 (BONNY OAKS DRIVE) AND VOLKSWAGEN DRIVE (L.M. 3.85) SERVING VOLKSWAGEN GROUP OF AMERICA, INCLUDING GRADING, DRAINAGE AND PAVING.",0.301,MILES,True,True,False,False,False,False,False,False,False,False,True
CNP266,SULLIVAN,1,False,New Construction/Reconstruction,"THE CONSTRUCTION OF TURN LANES AT THE I-81 INTERCHANGE AT S.R. 394 (EXIT 69), INCLUDING GRADING, DRAINAGE, BARRIER WALL, SIGNALS AND PAVING WITH PORTLAND CEMENT CONCRETE.",0.307,MILES,True,True,False,False,True,False,False,False,True,False,True
CNS223,MONTGOMERY,1,False,New Construction/Reconstruction,"THE GRADING, DRAINAGE AND PAVING ON A S.I.A. ROUTE SERVING PROJECT BASEBALL IN CLARKSVILLE.",0.57,MILES,True,True,False,False,False,False,False,False,False,False,False
CNN268,CUMBERLAND,1,False,New Construction/Reconstruction,"THE GRADING, DRAINAGE, AND PAVING ON A S.I.A. ROUTE SERVING COLINX LLC IN CROSSVILLE.",0.317,MILES,True,True,False,False,False,False,False,False,False,False,False
CNX306,TROUSDALE,1,False,New Construction/Reconstruction,"THE GRADING, DRAINAGE, CONSTRUCTION OF BRIDGES, AND PAVING ON S.R. 141 FROM NORTH OF S.R. 10 (L.M. 4.24) TO NEAR THE INTERSECTION OF CEDAR BLUFF ROAD (L.M. 8.29).",4.332,MILES,True,True,True,False,False,False,False,False,False,False,True
CNV176,MAURY,1,False,New Construction/Reconstruction,"THE INTERCHANGE MODIFICATION ON I-65 AT U.S. 412 (S.R. 99) IN COLUMBIA, INCLUDING GRADING, DRAINAGE, BRIDGES, RETAINING WALLS, SIGNALS AND PAVING.",1.067,MILES,True,True,True,True,True,False,False,False,True,True,True
CNX340,ROBERTSON,1,False,New Construction/Reconstruction,"THE CONSTRUCTION OF A CONCRETE BOX BRIDGE ON EXPERIMENT STATION ROAD OVER WARTRACE CREEK (L.M. 0.61) IN SPRINGFIELD, INCLUDING GRADING, DRAINAGE, AND PAVING.",0.08,MILES,True,True,True,False,False,False,False,False,False,False,False
CNX319,LAWRENCE,1,False,New Construction/Reconstruction,"THE GRADING, DRAINAGE, PAVING, CONSTRUCTION OF A CONCRETE BULB-TEE BEAM BRIDGE AND BOX BRIDGE ON A S.I.A. ROUTE SERVING MOTIVATION DRIVE.",0.748,MILES,True,True,True,False,False,False,False,False,False,False,False
CNW269,HOUSTON,1,False,New Construction/Reconstruction,"THE CONSTRUCTION OF A CONCRETE BOX BEAM BRIDGE ON S.R. 49 (EAST MAIN STREET) OVER WELLS CREEK (L.M. 5.87) IN ERIN, INCLUDING GRADING, DRAINAGE AND PAVING.",0.168,MILES,True,True,True,False,False,False,False,False,False,False,True
CNP260,OVERTON,1,False,New Construction/Reconstruction,"THE CONSTRUCTION OF A CONCRETE BOX BRIDGE ON S.R. 293 OVER BRANCH (L.M. 5.34), INCLUDING GRADING, DRAINAGE AND PAVING.",0.116,MILES,True,True,True,False,False,False,False,False,False,False,True
CNP033,COCKE,1,False,New Construction/Reconstruction,"THE GRADING, DRAINAGE, CONSTRUCTION OF A CONCRETE BOX BRIDGE AND PAVING ON U.S. 321 (S.R. 32) FROM S.R. 73 (L.M. 17.95) TO 0.50 MILE SOUTH OF I-40 (L.M. 23.10) IN NEWPORT.",5.013,MILES,True,True,True,False,False,False,False,False,True,True,True
CNW263,WASHINGTON,1,False,New Construction/Reconstruction,"THE GRADING, DRAINAGE AND PAVING ON A S.I.A. ROUTE SERVING PROJECT STARLIGHT, INCLUDING RESTRIPING AT THE INTERSECTION OF U.S. 321 (U.S. 11E, S.R. 34) AND PRECISION BOULEVARD/STOCKYARD ROAD IN TELFORD.",0.717,MILES,True,True,False,False,False,False,False,False,False,True,True
CNX315,BEDFORD,1,False,New Construction/Reconstruction,"THE GRADING, DRAINAGE, AND PAVING ON A S.I.A. ROUTE SERVING PROJECT CARDINAL.",0.182,MILES,True,True,False,False,False,False,False,False,False,False,False
CNS165,WILSON,1,False,New Construction/Reconstruction,THE CONSTRUCTION OF A T.D.O.T. MAINTENANCE BUILDING AT 712 MADDUX-SIMPSON PARKWAY IN LEBANON.,0.0,MILES,False,False,False,False,False,False,False,False,False,False,False
CNX309,COFFEE,1,False,New Construction/Reconstruction,"THE CONSTRUCTION OF A WELDED STEEL PLATE GIRDER BRIDGE ON U.S. 41 (S.R. 2) OVER I-24 (L.M. 8.23), INCLUDING GRADING, DRAINAGE, AND PAVING.",0.359,MILES,True,True,True,False,False,False,False,False,True,True,True
CNP068,CLAIBORNE,1,False,New Construction/Reconstruction,"THE GRADING, DRAINAGE, AND PAVING ON A S.I.A. ROUTE SERVING HOMESTEADER TRAILERS IN NEW TAZEWELL.",0.254,MILES,True,True,False,False,False,False,False,False,False,False,False
CNN335,MORGAN,1,False,New Construction/Reconstruction,"THE GRADING, DRAINAGE AND PAVING ON A S.I.A. ROUTE SERVING COBB-VANTRESS, INC.",0.768,MILES,True,True,False,False,False,False,False,False,False,False,False
CNS229,WASHINGTON,1,False,New Construction/Reconstruction,"THE IMPROVEMENT OF THE INTERSECTION ON S.R. 81 AT PERSIMMON RIDGE ROAD (L.M. 12.02) IN JONESBOROUGH, INCLUDING GRADING, DRAINAGE AND PAVING.",0.169,MILES,True,True,False,False,False,False,False,False,False,False,True
CNW132,LAWRENCE,1,False,New Construction/Reconstruction,THE CONSTRUCTION OF PEDESTRIAN FACILITIES ON U.S. 43 (S.R. 6) FROM REMKE LANE (L.M. 23.16) TO NORTH OF GOOD HOPE ROAD (L.M. 24.20).,1.056,MILES,False,False,False,False,False,False,False,False,False,True,True
CNX064,SCOTT,1,False,New Construction/Reconstruction,"THE GRADING, DRAINAGE AND PAVING ON U.S. 27 (S.R. 29, ALBERTA STREET) FROM LITTON ROAD (L.M. 19.06) TO NORTH OF SHEPPARD ROAD (L.M. 19.22) IN ONEIDA.",0.176,MILES,True,True,False,False,False,False,False,False,False,True,True
CNX251,DICKSON,1,False,New Construction/Reconstruction,"THE CONSTRUCTION OF A CONCRETE BOX BEAM BRIDGE ON S.R. 46 OVER YELLOW CREEK (L.M. 19.06), INCLUDING GRADING, DRAINAGE, AND PAVING.",0.163,MILES,True,True,True,False,False,False,False,False,False,False,True
CNW276,OBION,1,False,New Construction/Reconstruction,"THE GRADING, DRAINAGE AND PAVING ON U.S. 51 (S.R. 3) AT THE INTERSECTION OF WYNRIDGE STREET/GATES DRIVE (L.M. 11.42).",0.157,MILES,True,True,False,False,False,False,False,False,False,True,True
CNX320,HAMBLEN,1,False,New Construction/Reconstruction,"THE IMPROVEMENT OF THE INTERSECTION ON U.S. 11E (S.R. 34) AT S.R. 474 (MERCHANTS GREENE BOULEVARD) (L.M. 4.61) IN MORRISTOWN, INCLUDING GRADING, DRAINAGE, SIGNALS, AND PAVING.",0.219,MILES,True,True,False,False,True,False,False,False,False,False,True
CNX358,HAMILTON,1,False,New Construction/Reconstruction,"THE GRADING, DRAINAGE, CONSTRUCTION OF BRIDGES AND RETAINING WALLS, ITS, SIGNALS AND PAVING WITH PORTLAND CEMENT CONCRETE ON I-75 AND HAMILTON PLACE BOULEVARD AT THE HAMILTON PLACE MALL INTERCHANGE.",1.851,MILES,True,True,True,True,True,False,False,False,True,False,False
CNX344,HAMILTON,1,False,New Construction/Reconstruction,"THE CONSTRUCTION OF TWO (2) SMALL DRAINAGE STRUCTURES ON S.R. 111 AT L.M. 1.73 AND L.M. 2.43, INCLUDING GRADING, DRAINAGE, AND PAVING.",0.0,MILES,True,True,False,False,False,False,False,False,False,False,True
CNS094,SCOTT,1,False,New Construction/Reconstruction,"THE CONSTRUCTION OF A CONCRETE I-BEAM BRIDGE ON LAYS ROAD OVER STRAIGHT FORK CREEK (L.M. 0.01), INCLUDING GRADING, DRAINAGE AND PAVING.",0.0,MILES,True,True,True,False,False,False,False,False,False,False,False
CNW919,KNOX,1,False,New Construction/Reconstruction,"THE GRADING, DRAINAGE, RETAINING WALLS AND PAVING ON U.S. 441 (S.R. 71) FROM SOUTH OF SIMPSON ROAD (L.M. 1.00) TO HENDRON CHAPEL ROAD (L.M. 1.98) IN KNOXVILLE.",1.129,MILES,True,True,False,True,False,False,False,False,False,True,True
CNP261,MARION,1,False,New Construction/Reconstruction,"THE GRADING, DRAINAGE, PAVING, CONSTRUCTION OF CONCRETE BOX CULVERTS AND A SLAB BRIDGE ON U.S. 41 (S.R. 150) FROM EXISTING S.R. 150 TO S.R. 28 NORTH OF JASPER.",1.346,MILES,True,True,True,False,False,False,False,False,False,True,True
CNT184,OVERTON,1,False,New Construction/Reconstruction,"THE MISCELLANEOUS SAFETY IMPROVEMENTS ON S.R. 111 AT THE INTERSECTIONS OF S.R. 293 (L.M. 3.09 AND L.M. 3.18), INCLUDING GRADING, DRAINAGE AND PAVING.",0.492,MILES,True,True,False,False,False,False,False,False,False,False,True
CNR943,ROANE,1,False,New Construction/Reconstruction,"THE CONSTRUCTION OF A SMALL DRAINAGE STRUCTURE ON S.R. 95 OVER BEAR CREEK (L.M. 4.19), INCLUDING GRADING, DRAINAGE AND PAVING.",0.0,MILES,True,True,False,False,False,False,False,False,False,False,True
CNS215,CAMPBELL,1,False,New Construction/Reconstruction,"THE GRADING, DRAINAGE, SIGNALS AND PAVING ON U.S. 25W (S.R. 9) AT THE INTERSECTION OF ELKINS ROAD (L.M. 30.90).",0.161,MILES,True,True,False,False,True,False,False,False,False,False,True
CNU264,WILSON,1,False,New Construction/Reconstruction,"THE GRADING, DRAINAGE, CONSTRUCTION OF A CONCRETE BOX BEAM BRIDGE, RETAINING WALL, SIGNALS AND PAVING ON S.R. 171 (MT. JULIET ROAD) AT THE I-40 OVERPASS (L.M. 4.57 - L.M. 5.29).",0.72,MILES,True,True,True,True,True,False,False,False,True,False,True
CNU246,ROBERTSON,1,False,New Construction/Reconstruction,"THE IMPROVEMENT OF THE INTERSECTION ON S.R. 25 AT S.R. 49, INCLUDING GRADING, DRAINAGE AND PAVING (L.M. 7.5 - L.M. 7.8).",0.312,MILES,True,True,False,False,False,False,False,False,False,False,True
CNS203,BLOUNT,1,False,New Construction/Reconstruction,"THE GRADING, DRAINAGE, SIGNALS AND PAVING ON S.R. 33 AT THE INTERSECTION OF BROWN SCHOOL ROAD AND EAGLETON ROAD (L.M. 13.87).",0.197,MILES,True,True,False,False,True,False,False,False,False,False,True
CNU270,PUTNAM,1,False,New Construction/Reconstruction,"THE GRADING, DRAINAGE, SIGNALS AND PAVING ON S.R. 135 (BURGESS FALLS ROAD) AT THE INTERSECTION OF WEST CEMETERY ROAD (L.M. 6.58).",0.256,MILES,True,True,False,False,True,False,False,False,False,False,True
CNU312,LOUDON,1,False,New Construction/Reconstruction,"THE GRADING, DRAINAGE AND PAVING ON U.S. 11 (S.R. 2) FROM SOUTH OF LOUDON MIDDLE SCHOOL (L.M. 5.13) TO NORTH OF CARTER STREET (L.M. 5.35).",0.227,MILES,True,True,False,False,False,False,False,False,False,True,True
CNV902,KNOX,1,False,New Construction/Reconstruction,"THE GRADING, DRAINAGE, SIGNALS AND PAVING ON U.S. 11 (U.S. 70, S.R. 1) AT THE INTERSECTION OF NORTH WATT ROAD AND SOUTH WATT ROAD IN FARRAGUT (L.M. 0.20).",0.095,MILES,True,True,False,False,True,False,False,False,False,True,True
CNP922,ROBERTSON,1,False,New Construction/Reconstruction,"THE GRADING, DRAINAGE, CONSTRUCTION OF AN I-BEAM BRIDGE, SIGNALS AND PAVING ON U.S. 431 (S.R. 65) FROM WALLING ROAD (L.M. 5.22) TO U.S. 41 (S.R. 11) (L.M. 7.54) IN SPRINGFIELD.",2.309,MILES,True,True,True,False,True,False,False,False,False,True,True
CNX119,JEFFERSON AND SEVIER,2,True,New Construction/Reconstruction,"THE GRADING, DRAINAGE, CONSTRUCTION OF A CONCRETE BOX BRIDGE AND PAVING ON U.S. 411 (S.R. 35, NEWPORT HIGHWAY) FROM NEAR SIMS ROAD IN SEVIER COUNTY (L.M. 24.26) TO NEAR S.R. 92 IN JEFFERSON COUNTY (L.M. 1.11).",3.778,MILES,True,True,True,False,False,False,False,False,False,True,True
CNU314,HARDIN,1,False,New Construction/Reconstruction,"THE GRADING, DRAINAGE AND PAVING ON S.R. 128 FROM SOUTH OF PYBURNS DRIVE (L.M. 3.11) TO NORTH OF S.R. 226 (AIRPORT ROAD) (L.M. 6.54).",3.43,MILES,True,True,False,False,False,False,False,False,False,False,True
