contract_number,county,num_counties,multi_county,work_type,road_type,project_description,project_length,project_length_unit,has_grading,has_drainage,has_bridge,has_retaining_wall,has_paving,has_guardrail,has_signs,has_lighting,has_signals,has_pavement_marking,has_barrier,has_concrete,has_mowing,has_chip_seal,has_crack_seal,is_on_call,is_emergency
CNU717,"COCKE, GRAINGER, HAMBLEN, JEFFERSON, AND SEVIER",5,1,Maintenance,Other,THE MOWING AND LITTER REMOVAL ON VARIOUS STATE ROUTES.,405.58,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNN904,"HOUSTON, MONTGOMERY, AND STEWART",3,1,Maintenance,Other,THE MOWING ON VARIOUS STATE ROUTES.,323.61,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNN724,"DICKSON, HICKMAN, AND HUMPHREYS",3,1,Maintenance,Other,THE MOWING AND LITTER REMOVAL ON VARIOUS STATE ROUTES.,377.74,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNN900,"FAYETTE, HAYWOOD, AND MADISON",3,1,Maintenance,Interstate,THE SWATH MOWING AND LITTER REMOVAL ON I-40.,52.95,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNN903,"DICKSON, HICKMAN, AND HUMPHREYS",3,1,Maintenance,Other,THE MOWING AND LITTER REMOVAL ON VARIOUS STATE ROUTES.,384.13,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNU713,"CHEATHAM, MONTGOMERY, ROBERTSON, AND SUMNER",4,1,Maintenance,Other,THE SWATH MOWING AND LITTER REMOVAL ON VARIOUS INTERSTATE AND STATE ROUTES.,296.11,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNN725,"DYER, GIBSON, LAKE, AND OBION",4,1,Maintenance,Other,THE MOWING AND LITTER REMOVAL ON VARIOUS INTERSTATE AND STATE ROUTES.,581.35,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNN902,DAVIDSON,1,0,Maintenance,Other,THE MOWING ON VARIOUS STATE ROUTES.,197.08,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNN901,"CHEATHAM, MONTGOMERY, ROBERTSON, AND SUMNER",4,1,Maintenance,Other,THE MOWING AND LITTER REMOVAL ON VARIOUS INTERSTATE AND STATE ROUTES.,296.11,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNN726,"FAYETTE, HAYWOOD, AND MADISON",3,1,Maintenance,Interstate,THE SWATH MOWING AND LITTER REMOVAL ON I-40.,52.95,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNN727,"FAYETTE, LAUDERDALE, SHELBY, AND TIPTON",4,1,Maintenance,Other,THE MOWING AND LITTER REMOVAL ON VARIOUS INTERSTATE AND STATE ROUTES.,559.3,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNN728,GILES AND LAWRENCE,2,1,Maintenance,Other,THE MOWING AND LITTER REMOVAL ON VARIOUS STATE ROUTES.,244.13,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNY112,KNOX,1,0,Maintenance,State,THE TUNNEL CLEANING ON THE HENLEY STREET CONNECTOR TUNNEL ON S.R. 1 AND THE SMARTFIX TUNNEL ON S.R. 158 (JAMES WHITE PARKWAY).,0.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNN729,"GILES, MARSHALL, AND MAURY",3,1,Maintenance,Other,THE MOWING AND LITTER REMOVAL ON VARIOUS INTERSTATE AND STATE ROUTES.,57.47,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNN730,"GREENE, HAMBLEN, HANCOCK, AND HAWKINS",4,1,Maintenance,Other,THE MOWING ON VARIOUS STATE ROUTES.,455.68,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNY133,HAMILTON,1,0,Maintenance,US,"THE TUNNEL CLEANING OF THE MCCALLIE TUNNEL ON U.S. 11 (U.S. 64, S.R. 2), THE STRINGERS RIDGE TUNNEL ON U.S. 127 (S.R. 8), AND THE BACHMAN TUBES ON U.S. 41 (U.S. 76, S.R. 8).",0.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNY711,"CLAY, DEKALB, JACKSON, OVERTON, PUTNAM, SMITH, AND WHITE",7,1,Maintenance,Other,THE MOWING ON VARIOUS STATE ROUTES.,534.64,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNY709,CHEATHAM AND ROBERTSON,2,1,Maintenance,Other,THE MOWING AND LITTER REMOVAL ON VARIOUS STATE ROUTES.,263.32,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNY713,"COFFEE, GRUNDY, HAMILTON, AND MARION",4,1,Maintenance,Interstate,THE SWATH MOWING AND LITTER REMOVAL ON I-24.,69.97,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNQ911,"CLAY, DEKALB, JACKSON, OVERTON, PUTNAM, SMITH, AND WHITE",7,1,Maintenance,Other,THE MOWING ON VARIOUS STATE ROUTES.,502.3,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNX354,"BRADLEY, GRUNDY, HAMILTON, MARION, PUTNAM, SEQUATCHIE, AND WHITE",7,1,Maintenance,Other,THE DRAIN CLEANING ON VARIOUS INTERSTATE AND STATE ROUTES.,0.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNQ904,DAVIDSON,1,0,Maintenance,Interstate,THE MOWING AND LITTER REMOVAL ON I-440.,7.6,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNQ905,DAVIDSON,1,0,Maintenance,Other,THE MOWING ON VARIOUS STATE ROUTES.,190.19,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNQ915,"DAVIDSON, MONTGOMERY, ROBERTSON, SUMNER, WILLIAMSON, AND WILSON",6,1,Maintenance,Other,THE SWEEPING AND DRAIN CLEANING ON VARIOUS INTERSTATE AND STATE ROUTES.,0.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNQ906,"FAYETTE, LAUDERDALE, SHELBY, AND TIPTON",4,1,Maintenance,Other,THE MOWING AND LITTER REMOVAL ON VARIOUS INTERSTATE AND STATE ROUTES.,555.13,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNQ907,LINCOLN AND MOORE,2,1,Maintenance,Other,THE MOWING ON VARIOUS STATE ROUTES.,217.99,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNQ908,MAURY,1,0,Maintenance,Other,THE MOWING AND LITTER REMOVAL ON VARIOUS STATE ROUTES.,208.88,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNQ909,RUTHERFORD AND WILLIAMSON,2,1,Maintenance,Other,THE MOWING ON VARIOUS STATE ROUTES.,134.52,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNW344,SHELBY,1,0,Maintenance,Other,THE DRAIN CLEANING ON VARIOUS INTERSTATE AND STATE ROUTES.,0.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNX327,"CARTER, JOHNSON, SULLIVAN, UNICOI, AND WASHINGTON",5,1,Maintenance,Other,THE SWEEPING ON VARIOUS INTERSTATE AND STATE ROUTES.,0.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNR708,"BRADLEY, MCMINN, AND POLK",3,1,Maintenance,Other,THE MOWING AND LITTER REMOVAL ON VARIOUS STATE ROUTES.,309.95,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNR710,"CANNON, VAN BUREN, AND WARREN",3,1,Maintenance,Other,THE MOWING AND LITTER REMOVAL ON VARIOUS STATE ROUTES.,246.77,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNR711,"CARTER, JOHNSON, SULLIVAN, UNICOI, AND WASHINGTON",5,1,Maintenance,Other,THE MOWING AND LITTER REMOVAL ON VARIOUS STATE ROUTES.,433.14,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNR712,"CHEATHAM, MONTGOMERY, ROBERTSON, AND SUMNER",4,1,Maintenance,Other,"THE MOWING, SWATH MOWING AND LITTER REMOVAL ON VARIOUS INTERSTATE AND STATE ROUTES.",296.11,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNR713,"CHESTER, HARDEMAN, HARDIN, AND MCNAIRY",4,1,Maintenance,Other,THE MOWING AND LITTER REMOVAL ON VARIOUS STATE ROUTES.,547.42,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNX331,"DAVIDSON, HUMPHREYS, MONTGOMERY, ROBERTSON, RUTHERFORD, SUMNER, WILLIAMSON, AND WILSON",8,1,Maintenance,Other,THE SWEEPING ON VARIOUS STATE ROUTES.,0.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNQ910,"CLAY, CUMBERLAND, FENTRESS, OVERTON, AND PICKETT",5,1,Maintenance,Other,THE MOWING ON VARIOUS STATE ROUTES.,418.27,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNP323,"CARTER, SULLIVAN, UNICOI, AND WASHINGTON",4,1,Maintenance,Other,THE SWEEPING ON VARIOUS INTERSTATE AND STATE ROUTES.,0.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNQ903,"CHESTER, HARDEMAN, HARDIN, AND MCNAIRY",4,1,Maintenance,Other,THE MOWING AND LITTER REMOVAL ON VARIOUS STATE ROUTES.,547.42,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNX341,"ANDERSON, BLOUNT, CAMPBELL, COCKE, GRAINGER, JEFFERSON, KNOX, LOUDON, MONROE, ROANE, AND SEVIER",11,1,Maintenance,Other,THE DRAIN CLEANING ON VARIOUS INTERSTATE AND STATE ROUTES.,0.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNX722,MAURY,1,0,Maintenance,Other,THE MOWING AND LITTER REMOVAL ON VARIOUS STATE ROUTES.,208.88,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNR293,"DAVIDSON, MONTGOMERY, ROBERTSON, SUMNER, WILLIAMSON, AND WILSON",6,1,Maintenance,Other,THE SWEEPING AND DRAIN CLEANING ON VARIOUS INTERSTATE AND STATE ROUTES.,0.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNX723,"RUTHERFORD, SUMNER, AND WILSON",3,1,Maintenance,Other,THE MOWING AND LITTER REMOVAL ON VARIOUS STATE ROUTES.,391.83,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNR701,ANDERSON AND UNION,2,1,Maintenance,Other,THE MOWING ON VARIOUS STATE ROUTES.,152.85,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNR702,"BEDFORD, MARSHALL, MAURY, AND MOORE",4,1,Maintenance,Other,THE MOWING AND LITTER REMOVAL ON VARIOUS STATE ROUTES.,289.2,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNR703,"BENTON, CARROLL, DECATUR, HENDERSON, AND MADISON",5,1,Maintenance,Interstate,"THE MOWING, SWATH MOWING AND LITTER REMOVAL ON I-40.",52.7,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNX724,RUTHERFORD AND WILLIAMSON,2,1,Maintenance,Other,THE MOWING ON VARIOUS STATE ROUTES.,124.97,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNW925,FAYETTE AND SHELBY,2,1,Maintenance,Other,THE SWEEPING ON VARIOUS INTERSTATE AND STATE ROUTES.,0.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNR704,"BENTON, CARROLL, HENRY, OBION, AND WEAKLEY",5,1,Maintenance,Other,THE MOWING AND LITTER REMOVAL ON VARIOUS STATE ROUTES.,704.89,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNR705,"BLEDSOE, GRUNDY, MARION, SEQUATCHIE, AND VAN BUREN",5,1,Maintenance,Other,THE MOWING ON VARIOUS STATE ROUTES.,404.02,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNY712,COFFEE AND FRANKLIN,2,1,Maintenance,Other,THE MOWING AND LITTER REMOVAL ON VARIOUS STATE ROUTES.,253.9,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNR706,BLOUNT AND KNOX,2,1,Maintenance,Other,THE MOWING AND LITTER REMOVAL ON VARIOUS INTERSTATE AND STATE ROUTES.,316.45,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNX726,WILLIAMSON,1,0,Maintenance,Other,THE MOWING AND LITTER REMOVAL ON VARIOUS STATE ROUTES.,179.27,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNQ916,"ANDERSON, BLOUNT, CAMPBELL, COCKE, GRAINGER, JEFFERSON, KNOX, LOUDON, MONROE, ROANE, AND SEVIER",11,1,Maintenance,Other,THE SWEEPING AND DRAIN CLEANING ON VARIOUS INTERSTATE AND STATE ROUTES.,0.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNQ912,"BENTON, CARROLL, CHESTER, CROCKETT, DECATUR, DYER, FAYETTE, GIBSON, HARDIN, HAYWOOD, HENDERSON, HENRY,
MADISON, MCNAIRY, OBION, SHELBY, AND WEAKLEY",17,1,Maintenance,Other,THE SWEEPING AND DRAIN CLEANING ON VARIOUS INTERSTATE AND STATE ROUTES.,0.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNX329,"ANDERSON, BLOUNT, CAMPBELL, COCKE, GRAINGER, JEFFERSON, KNOX, LOUDON, MONROE, ROANE, AND SEVIER",11,1,Maintenance,Other,THE SWEEPING ON VARIOUS INTERSTATE AND STATE ROUTES.,0.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNQ902,"BENTON, CARROLL, DECATUR, HENDERSON, AND MADISON",5,1,Maintenance,Interstate,THE SWATH MOWING AND LITTER REMOVAL ON I-40.,52.7,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNX353,"BRADLEY, GRUNDY, HAMILTON, MARION, PUTNAM, SEQUATCHIE, AND WHITE",7,1,Maintenance,Other,THE SWEEPING ON VARIOUS INTERSTATE AND STATE ROUTES.,0.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNX721,"MACON, SMITH, AND TROUSDALE",3,1,Maintenance,Other,THE MOWING ON VARIOUS STATE ROUTES.,249.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNX332,"DAVIDSON, MONTGOMERY, ROBERTSON, RUTHERFORD, SUMNER, WILLIAMSON, AND WILSON",7,1,Maintenance,Other,THE DRAIN CLEANING ON VARIOUS STATE ROUTES.,0.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNP325,"BRADLEY, GRUNDY, HAMILTON, MARION, PUTNAM, SEQUATCHIE, AND WHITE",7,1,Maintenance,Other,THE SWEEPING AND DRAIN CLEANING ON VARIOUS INTERSTATE AND STATE ROUTES.,0.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNP720,"COFFEE, GRUNDY, HAMILTON, AND MARION",4,1,Maintenance,Other,THE MOWING AND LITTER REMOVAL ON VARIOUS INTERSTATE ROUTES.,69.97,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNP719,COFFEE AND FRANKLIN,2,1,Maintenance,Other,THE MOWING ON VARIOUS STATE ROUTES.,254.45,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNP718,"COCKE, HAMBLEN, JEFFERSON, AND SEVIER",4,1,Maintenance,Other,THE MOWING ON VARIOUS STATE ROUTES.,312.83,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNP714,"CHEATHAM, MONTGOMERY, ROBERTSON, AND SUMNER",4,1,Maintenance,Other,THE MOWING AND LITTER REMOVAL ON VARIOUS INTERSTATE AND STATE ROUTES.,296.11,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNP713,"CARTER, JOHNSON, SULLIVAN, UNICOI, AND WASHINGTON",5,1,Maintenance,Other,THE MOWING ON VARIOUS STATE ROUTES.,439.34,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNP712,"CARTER, GREENE, HAMBLEN, JEFFERSON, SULLIVAN, UNICOI, AND WASHINGTON",7,1,Maintenance,Other,THE MOWING AND LITTER REMOVAL ON VARIOUS INTERSTATE AND STATE ROUTES.,115.09,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNP711,"CANNON, VAN BUREN, AND WARREN",3,1,Maintenance,Other,THE MOWING AND LITTER REMOVAL ON VARIOUS STATE ROUTES.,246.77,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNP710,"CAMPBELL, CLAIBORNE, MORGAN, AND SCOTT",4,1,Maintenance,Other,THE MOWING ON VARIOUS STATE ROUTES.,307.78,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNP709,"BRADLEY, MCMINN, AND POLK",3,1,Maintenance,Other,THE MOWING AND LITTER REMOVAL ON VARIOUS STATE ROUTES.,320.11,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNP708,"BLOUNT, LOUDON, MONROE, AND ROANE",4,1,Maintenance,Other,THE MOWING ON VARIOUS STATE ROUTES.,579.89,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNP707,BLOUNT AND KNOX,2,1,Maintenance,Other,THE MOWING AND LITTER REMOVAL ON VARIOUS INTERSTATE AND STATE ROUTES.,308.26,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNP706,"BLEDSOE, GRUNDY, MARION, SEQUATCHIE, AND VAN BUREN",5,1,Maintenance,Other,THE MOWING ON VARIOUS STATE ROUTES.,364.99,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNP705,"BENTON, CARROLL, HENRY, OBION, AND WEAKLEY",5,1,Maintenance,Other,THE MOWING AND LITTER REMOVAL ON VARIOUS STATE ROUTES.,701.13,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNP703,"BEDFORD, MARSHALL, MAURY, AND MOORE",4,1,Maintenance,Other,THE MOWING AND LITTER REMOVAL ON VARIOUS STATE ROUTES.,289.2,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNP702,"ANDERSON, GRAINGER, AND UNION",3,1,Maintenance,Other,THE MOWING ON VARIOUS STATE ROUTES.,248.26,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNP701,ANDERSON AND CAMPBELL,2,1,Maintenance,Other,THE MOWING AND LITTER REMOVAL ON VARIOUS INTERSTATE AND STATE ROUTES.,43.21,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNW315,"DAVIDSON, MONTGOMERY, ROBERTSON, RUTHERFORD, SUMNER, WILLIAMSON, AND WILSON",7,1,Maintenance,Other,THE DRAIN CLEANING ON VARIOUS INTERSTATE AND STATE ROUTES.,0.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNP721,"CROCKETT, DECATUR, HAYWOOD, HENDERSON, AND MADISON",5,1,Maintenance,Other,THE MOWING AND LITTER REMOVAL ON VARIOUS STATE ROUTES.,602.22,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNR714,"CLAY, CUMBERLAND, FENTRESS, OVERTON, AND PICKETT",5,1,Maintenance,Other,THE MOWING ON VARIOUS STATE ROUTES.,421.78,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNP723,DAVIDSON AND WILLIAMSON,2,1,Maintenance,Other,THE MOWING AND LITTER REMOVAL ON VARIOUS INTERSTATE AND STATE ROUTES.,205.99,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNP725,"DYER, GIBSON, LAKE, AND OBION",4,1,Maintenance,Other,THE MOWING AND LITTER REMOVAL ON VARIOUS INTERSTATE AND STATE ROUTES.,581.35,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNR715,"CLAY, DEKALB, JACKSON, OVERTON, PUTNAM, SMITH, AND WHITE",7,1,Maintenance,Other,THE MOWING ON VARIOUS STATE ROUTES.,502.3,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNR716,"COCKE, GRAINGER, HAMBLEN, JEFFERSON, AND SEVIER",5,1,Maintenance,Other,THE MOWING ON VARIOUS STATE ROUTES.,405.58,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNR717,COFFEE AND FRANKLIN,2,1,Maintenance,Other,THE MOWING AND LITTER REMOVAL ON VARIOUS STATE ROUTES.,253.81,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNP740,WILLIAMSON,1,0,Maintenance,Other,THE MOWING ON VARIOUS STATE ROUTES.,168.87,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNP742,WAYNE,1,0,Maintenance,Other,THE MOWING ON VARIOUS STATE ROUTES.,133.96,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNP738,"RUTHERFORD, SUMNER, AND WILSON",3,1,Maintenance,Other,THE MOWING AND LITTER REMOVAL ON VARIOUS STATE ROUTES.,390.85,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNP736,"MACON, SMITH, AND TROUSDALE",3,1,Maintenance,Other,THE MOWING ON VARIOUS STATE ROUTES.,249.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNR719,"CROCKETT, DECATUR, HAYWOOD, HENDERSON, AND MADISON",5,1,Maintenance,Other,THE MOWING AND LITTER REMOVAL ON VARIOUS STATE ROUTES.,595.38,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNP735,"LEWIS, PERRY, AND WAYNE",3,1,Maintenance,Other,THE MOWING AND LITTER REMOVAL ON VARIOUS STATE ROUTES.,170.76,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNP734,"LAWRENCE, LEWIS, AND WAYNE",3,1,Maintenance,Other,THE MOWING ON VARIOUS STATE ROUTES.,161.5,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNP733,"HOUSTON, MONTGOMERY, AND STEWART",3,1,Maintenance,Other,THE MOWING ON VARIOUS STATE ROUTES.,323.61,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNP732,"HAMILTON, MEIGS, AND RHEA",3,1,Maintenance,Other,THE MOWING AND LITTER REMOVAL ON VARIOUS STATE ROUTES.,186.48,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNP731,HAMILTON,1,0,Maintenance,Other,THE MOWING ON VARIOUS INTERSTATES AND STATE ROUTES.,69.48,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNP730,"GREENE, HAMBLEN, HANCOCK, AND HAWKINS",4,1,Maintenance,Other,THE MOWING ON VARIOUS STATE ROUTES.,455.68,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNP729,"GILES, MARSHALL, AND MAURY",3,1,Maintenance,Other,THE MOWING AND LITTER REMOVAL ON VARIOUS INTERSTATE AND STATE ROUTES.,57.47,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNP728,GILES AND LAWRENCE,2,1,Maintenance,Other,THE MOWING AND LITTER REMOVAL ON VARIOUS STATE ROUTES.,150.81,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNP726,"FAYETTE, HAYWOOD, AND MADISON",3,1,Maintenance,Interstate,THE SWATH MOWING AND LITTER REMOVAL ON I-40.,52.95,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNP724,"DICKSON, HICKMAN, AND HUMPHREYS",3,1,Maintenance,Other,THE MOWING AND LITTER REMOVAL ON VARIOUS STATE ROUTES.,377.74,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNX720,"LEWIS, PERRY, AND WAYNE",3,1,Maintenance,Other,THE MOWING AND LITTER REMOVAL ON VARIOUS STATE ROUTES.,170.76,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNX725,WAYNE,1,0,Maintenance,Other,THE MOWING ON VARIOUS STATE ROUTES.,137.43,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNR292,"BRADLEY, GRUNDY, HAMILTON, MARION, PUTNAM, SEQUATCHIE, AND WHITE",7,1,Maintenance,Other,THE SWEEPING AND DRAIN CLEANING ON VARIOUS INTERSTATE AND STATE ROUTES.,0.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNU742,WILLIAMSON,1,0,Maintenance,Other,THE MOWING ON VARIOUS STATE ROUTES.,168.87,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNU184,DAVIDSON,1,0,Maintenance,Interstate,THE MOWING AND LITTER REMOVAL ON I-440.,7.6,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNU183,DAVIDSON,1,0,Maintenance,State,THE TUNNEL CLEANING OF THE THOMPSON LANE UNDERPASS ON S.R. 155.,0.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNY727,WILLIAMSON,1,0,Maintenance,Other,THE MOWING AND LITTER REMOVAL ON VARIOUS STATE ROUTES.,179.27,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNX704,"CARTER, JOHNSON, SULLIVAN, UNICOI, AND WASHINGTON",5,1,Maintenance,Other,THE MOWING AND LITTER REMOVAL ON VARIOUS STATE ROUTES.,437.54,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNU225,"DICKSON, HICKMAN, RUTHERFORD, AND WILLIAMSON",4,1,Maintenance,Interstate,THE SWATH MOWING AND LITTER REMOVAL ON I-840.,53.05,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNR290,"CARTER, SULLIVAN, UNICOI, AND WASHINGTON",4,1,Maintenance,Other,THE SWEEPING ON VARIOUS INTERSTATE AND STATE ROUTES.,0.0,MILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNY726,RUTHERFORD AND WILLIAMSON,2,1,Maintenance,Other,THE MOWING ON VARIOUS STATE ROUTES.,124.97,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CNY725,"RUTHERFORD, SUMNER, AND WILSON",3,1,Maintenance,Other,THE MOWING AND LITTER REMOVAL ON VARIOUS STATE ROUTES.,391.83,MILES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
